SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,25977,EQUITY,0,AFCONS,1,Afcons Infrastructure,,,,5,NA,ES,EQ,AFCONS INFRASTRUCTURE LTD
NSE,E,2598,EQUITY,0,AMJLAND,1,AMJ Land Holdings,,,,1,NA,ES,EQ,AMJ LAND HOLDINGS LIMITED
NSE,E,25984,EQUITY,0,AVL,1,Aditya Vision,,,,5,NA,ES,EQ,ADITYA VISION LIMITED
NSE,E,25996,EQUITY,0,EMULTIMQ,1,Edelweiss Nifty 500 Multicap MQ 50 ETF,,,,1,NA,ETF,EQ,EDELAMC - EMULTIMQ
NSE,E,2606,EQUITY,0,LEMONTREE,1,Lemon Tree Hotels,,,,1,NA,ES,EQ,LEMON TREE HOTELS LTD
NSE,E,2610,EQUITY,0,PEARLPOLY,1,Pearl Polymers,,,,1,NA,ES,EQ,PEARL POLYMERS LTD
NSE,E,2614,EQUITY,0,HERANBA,1,Heranba Industries,,,,5,NA,ES,EQ,HERANBA INDUSTRIES LTD
NSE,E,2616,EQUITY,0,SEAMECLTD,1,Seamec,,,,5,NA,ES,EQ,SEAMEC LIMITED
NSE,E,2627,EQUITY,0,IT,1,Kotak Nifty IT ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - KOTAKIT
NSE,E,263,EQUITY,0,ATUL,1,ATUL,,,,50,NA,ES,EQ,ATUL LTD
NSE,E,2636,EQUITY,0,DIVOPPBEES,1,Nippon Nifty 50 DO ETF (DIVOPPBEES),,,,1,NA,ETF,EQ,NIP IND ETF DIV OPP
NSE,E,2643,EQUITY,0,PFIZER,1,Pfizer,,,,50,NA,ES,EQ,PFIZER LTD
NSE,E,2649,EQUITY,0,PCBL,1,PCBL Chemical,,,,5,NA,ES,EQ,PCBL CHEMICAL LIMITED
NSE,E,2651,EQUITY,0,DRCSYSTEMS,1,DRC Systems India,,,,1,NA,ES,BE,DRC SYSTEMS INDIA LIMITED
NSE,E,2664,EQUITY,0,PIDILITIND,1,Pidilite Industries,,,,10,NA,ES,EQ,PIDILITE INDUSTRIES LTD
NSE,E,2687,EQUITY,0,POLYPLEX,1,Polyplex Corporation,,,,10,NA,ES,EQ,POLYPLEX CORPORATION LTD
NSE,E,27,EQUITY,0,GATECHDVR,1,GACM Technologies DVR,,,,1,NA,ES,BE,GACM TECHNOLOGIES LIMITED
NSE,E,270,EQUITY,0,CHEMCON,1,Chemcon Speciality Chemicals,,,,1,NA,ES,EQ,CHEMCON SPECIAL CHEM LTD
NSE,E,27008,EQUITY,0,HEXATRADEX,1,Hexa Tradex,,,,1,NA,ES,EQ,HEXA TRADEX LIMITED
NSE,E,27016,EQUITY,0,ABINFRA,1,AB Infrabuild,,,,1,NA,ES,BE,A B INFRABUILD LIMITED
NSE,E,27037,EQUITY,0,TBZ,1,Tribhovandas Bhimji Zaveri,,,,1,NA,ES,EQ,TRIB BHIMJI ZAVERI LTD
NSE,E,27047,EQUITY,0,MASTERTR,1,Master Trust,,,,1,NA,ES,EQ,MASTER TRUST LIMITED
NSE,E,2705,EQUITY,0,PRAJIND,1,Praj Industries,,,,5,NA,ES,EQ,PRAJ INDUSTRIES LTD
NSE,E,27052,EQUITY,0,SAGILITY,1,Sagility India,,,,1,NA,ES,EQ,SAGILITY INDIA LIMITED
NSE,E,27061,EQUITY,0,ACMESOLAR,1,ACME Solar Holdings,,,,1,NA,ES,EQ,ACME SOLAR HOLDINGS LTD
NSE,E,27066,EQUITY,0,SWIGGY,1,Swiggy,,,,5,NA,ES,EQ,SWIGGY LIMITED
NSE,E,27067,EQUITY,0,VSSL,1,Vardhman Special Steels,,,,5,NA,ES,EQ,VARDHMAN SPC STEEL LTD
NSE,E,27075,EQUITY,0,LIQUIDPLUS,1,Mirae Asset Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,MIRAEAMC - LIQUIDPLUS
NSE,E,27079,EQUITY,0,KPEL,1,KP Energy,,,,5,NA,ES,EQ,K.P. ENERGY LIMITED
NSE,E,2708,EQUITY,0,PRAKASH,1,Prakash Industries,,,,1,NA,ES,EQ,PRAKASH INDUSTRIES LTD
NSE,E,27084,EQUITY,0,KMEW,1,Knowledge Marine & Engineering Works,,,,10,NA,ES,EQ,KNOWLEDGE MARINE & EN W L
NSE,E,2709,EQUITY,0,MTARTECH,1,MTAR Technologies,,,,10,NA,ES,EQ,MTAR TECHNOLOGIES LIMITED
NSE,E,27095,EQUITY,0,SWANENERGY,1,Swan Energy,,,,5,NA,ES,EQ,SWAN ENERGY LIMITED
NSE,E,27097,EQUITY,0,NIVABUPA,1,Niva Bupa Health Insurance Company,,,,1,NA,ES,EQ,NIVA BUPA HEALTH INS CO L
NSE,E,27107,EQUITY,0,SPECIALITY,1,Speciality Restaurants,,,,1,NA,ES,EQ,SPECIALITY REST LTD
NSE,E,27144,EQUITY,0,BLACKBUCK,1,Zinka Logistics Solutions,,,,5,NA,ES,EQ,ZINKA LOGISTICS SOL LTD
NSE,E,2716,EQUITY,0,BUTTERFLY,1,Butterfly Gandhimathi Appliances,,,,5,NA,ES,EQ,BTRFLY GANDHI APPL LTD
NSE,E,27161,EQUITY,0,CINELINE,1,Cineline,,,,1,NA,ES,EQ,CINELINE INDIA LIMITED
NSE,E,2717,EQUITY,0,PRECWIRE,1,Precision Wires India,,,,1,NA,ES,EQ,PRECISION WIRES INDIA LTD
NSE,E,27171,EQUITY,0,RACLGEAR,1,RACL Geartech,,,,5,NA,ES,EQ,RACL GEARTECH LIMITED
NSE,E,27176,EQUITY,0,NTPCGREEN,1,NTPC Green Energy,,,,1,NA,ES,EQ,NTPC GREEN ENERGY LIMITED
NSE,E,27213,EQUITY,0,EIEL,1,Enviro Infra Engineers,,,,1,NA,ES,EQ,ENVIRO INFRA ENGINEERS L
NSE,E,27297,EQUITY,0,RTNINDIA,1,Rattan India Enterprises,,,,1,NA,ES,EQ,RATTANINDIA ENT LIMITED
NSE,E,27303,EQUITY,0,SAMPANN,1,Sampann Utpadan,,,,1,NA,ES,EQ,SAMPANN UTPADAN INDIA LTD
NSE,E,27334,EQUITY,0,SURAKSHA,1,Suraksha Diagnostic,,,,5,NA,ES,EQ,SURAKSHA DIAGNOSTIC LTD
NSE,E,27353,EQUITY,0,ROSSTECH,1,Rossell Techsys,,,,5,NA,ES,EQ,ROSSELL TECHSYS LIMITED
NSE,E,2739,EQUITY,0,PRSMJOHNSN,1,Prism Johnson,,,,1,NA,ES,EQ,PRISM JOHNSON LIMITED
NSE,E,275,EQUITY,0,AUROPHARMA,1,Aurobindo Pharma,,,,10,NA,ES,EQ,AUROBINDO PHARMA LTD
NSE,E,27575,EQUITY,0,ODIGMA,1,Odigma Consultancy Solutions,,,,1,NA,ES,BE,ODIGMA CONSULTANCY SOL L
NSE,E,277,EQUITY,0,GICRE,1,GIC of India,,,,5,NA,ES,EQ,GENERAL INS CORP OF INDIA
NSE,E,27754,EQUITY,0,INNOVANA,1,Innovana Thinklabs,,,,5,NA,ES,EQ,INNOVANA THINKLABS LTD
NSE,E,278,EQUITY,0,AUTOAXLES,1,Automotive Axles,,,,10,NA,ES,EQ,AUTOMOTIVE AXLES LIMITED
NSE,E,2783,EQUITY,0,JUBLINGREA,1,Jubilant Ingrevia,,,,5,NA,ES,EQ,JUBILANT INGREVIA LIMITED
NSE,E,27839,EQUITY,0,SAILIFE,1,Sai Life Sciences,,,,5,NA,ES,EQ,SAI LIFE SCIENCES LIMITED
NSE,E,2792,EQUITY,0,EASEMYTRIP,1,Easy Trip Planners,,,,1,NA,ES,EQ,EASY TRIP PLANNERS LTD
NSE,E,2794,EQUITY,0,RSWM,1,RSWM,,,,1,NA,ES,EQ,RSWM LIMITED
NSE,E,27969,EQUITY,0,VMM,1,Vishal Mega Mart,,,,1,NA,ES,EQ,VISHAL MEGA MART LIMITED
NSE,E,2799,EQUITY,0,CHEMFAB,1,Chemfab Alkalis,,,,5,NA,ES,EQ,CHEMFAB ALKALIS LIMITED
NSE,E,28046,EQUITY,0,MOBIKWIK,1,One Mobikwik Systems,,,,1,NA,ES,EQ,ONE MOBIKWIK SYSTEMS LTD
NSE,E,2809,EQUITY,0,RAJSREESUG,1,Rajshree Sugars & Chemicals,,,,1,NA,ES,EQ,RAJSHREE SUGAR & CHEMICAL
NSE,E,28125,EQUITY,0,IKS,1,Inventurus Knowledge Solutions,,,,10,NA,ES,EQ,INVENTURUS KNOWLEDGE SO L
NSE,E,2814,EQUITY,0,ARVEE,1,Arvee Laboratories,,,,1,NA,ES,EQ,ARVEE LABORATORIES I LTD
NSE,E,2816,EQUITY,0,RALLIS,1,Rallis,,,,5,NA,ES,EQ,RALLIS INDIA LTD
NSE,E,2829,EQUITY,0,ANURAS,1,Anupam Rasayan,,,,10,NA,ES,EQ,ANUPAM RASAYAN INDIA LTD
NSE,E,28314,EQUITY,0,ANUHPHR,1,Anuh Pharma,,,,1,NA,ES,EQ,ANUH PHARMA LIMITED
NSE,E,2837,EQUITY,0,RANASUG,1,Rana Sugars,,,,1,NA,ES,EQ,RANA SUGARS LTD.
NSE,E,28378,EQUITY,0,IGIL,1,International Gemmological Institute,,,,5,NA,ES,EQ,INTERNATIO GEMM INS (I) L
NSE,E,2841,EQUITY,0,LXCHEM,1,Laxmi Organic Industries,,,,1,NA,ES,EQ,LAXMI ORGANIC INDUS LTD
NSE,E,2844,EQUITY,0,RANEHOLDIN,1,Rane Holdings,,,,10,NA,ES,EQ,RANE HOLDINGS LIMITED
NSE,E,2854,EQUITY,0,CRAFTSMAN,1,Craftsman Automation,,,,50,NA,ES,EQ,CRAFTSMAN AUTOMATION LTD
NSE,E,2859,EQUITY,0,RAYMOND,1,Raymond,,,,5,NA,ES,EQ,RAYMOND LTD
NSE,E,28635,EQUITY,0,SRPL,1,Shree Ram Proteins,,,,1,NA,ES,BZ,SHREE RAM PROTEINS LTD.
NSE,E,28646,EQUITY,0,SUULD,1,Suumaya Industries,,,,1,NA,ES,BZ,SUUMAYA INDUSTRIES LTD
NSE,E,2866,EQUITY,0,RCF,1,Rashtriya Chemicals & Fertilizers,,,,1,NA,ES,EQ,RASHTRIYA CHEMICALS & FER
NSE,E,28662,EQUITY,0,DAMCAPITAL,1,DAM Capital Advisors,,,,5,NA,ES,EQ,DAM CAPITAL ADVISORS LTD
NSE,E,2868,EQUITY,0,HITECH,1,Hi-Tech Pipes,,,,1,NA,ES,EQ,HI-TECH PIPES LIMITED
NSE,E,28687,EQUITY,0,MAMATA,1,Mamata Machinery,,,,5,NA,ES,EQ,MAMATA MACHINERY LIMITED
NSE,E,28714,EQUITY,0,TRANSRAILL,1,Transrail Lighting,,,,5,NA,ES,EQ,TRANSRAIL LIGHTING LTD
NSE,E,28764,EQUITY,0,CEWATER,1,Concord Enviro Systems,,,,5,NA,ES,EQ,CONCORD ENVIRO SYSTEMS L
NSE,E,28805,EQUITY,0,SANATHAN,1,Sanathan Textiles,,,,5,NA,ES,EQ,SANATHAN TEXTILES LIMITED
NSE,E,28847,EQUITY,0,VENTIVE,1,Ventive Hospitality,,,,5,NA,ES,EQ,VENTIVE HOSPITALITY LTD
NSE,E,2885,EQUITY,0,RELIANCE,1,Reliance Industries,,,,10,NA,ES,EQ,RELIANCE INDUSTRIES LTD
NSE,E,28859,EQUITY,0,PROZONER,1,Prozone Realty,,,,1,NA,ES,EQ,PROZONE REALTY LIMITED
NSE,E,28879,EQUITY,0,CARRARO,1,Carraro,,,,5,NA,ES,EQ,CARRARO INDIA LIMITED
NSE,E,28888,EQUITY,0,SENORES,1,Senores Pharmaceuticals,,,,5,NA,ES,EQ,SENORES PHARMACEUTICALS L
NSE,E,28903,EQUITY,0,KITEX,1,Kitex Garments,,,,5,NA,ES,BE,KITEX GARMENTS LTD
NSE,E,28906,EQUITY,0,MAYURUNIQ,1,Mayur Uniquoters,,,,5,NA,ES,EQ,MAYUR UNIQUOTERS LTD
NSE,E,28913,EQUITY,0,ROSSELLIND,1,Rossell,,,,1,NA,ES,EQ,ROSSELL INDIA LIMITED
NSE,E,28952,EQUITY,0,DUCON,1,Ducon Infratechnologies,,,,1,NA,ES,EQ,DUCON INFRATECHNOLOGIES L
NSE,E,28962,EQUITY,0,UNIMECH,1,Unimech Aerospace and Manufacturing,,,,10,NA,ES,BE,UNIMECH AEROSPACE N MFG L
NSE,E,28969,EQUITY,0,CONSUMER,1,Mirae Asset Nifty New Age Cons. ETF,,,,1,NA,ETF,EQ,MIRAEAMC - CONSUMER
NSE,E,29008,EQUITY,0,TVSHLTD,1,TVS Holdings,,,,100,NA,ES,EQ,TVS HOLDINGS LIMITED
NSE,E,29015,EQUITY,0,ARSHIYA,1,Arshiya,,,,1,NA,ES,BZ,ARSHIYA LIMITED
NSE,E,29016,EQUITY,0,CEREBRAINT,1,Cerebra Integrated Technologies,,,,1,NA,ES,BZ,CEREBRA INT TECH LTD
NSE,E,29019,EQUITY,0,ECAPINSURE,1,Edelweiss BSE Cap. Markets & Ins. ETF,,,,1,NA,ETF,EQ,EDELAMC - ECAPINSURE
NSE,E,29025,EQUITY,0,INDOFARM,1,Indo Farm Equipment,,,,1,NA,ES,EQ,INDO FARM EQUIPMENT LTD
NSE,E,29050,EQUITY,0,ZUARI,1,Zuari Agro Chemicals,,,,1,NA,ES,EQ,ZUARI AGRO CHEMICALS LTD
NSE,E,29077,EQUITY,0,SGLTL,1,Standard Glass Lining Technology,,,,1,NA,ES,BE,STANDARD GLASS LIN TECH L
NSE,E,29087,EQUITY,0,QUADFUTURE,1,Quadrant Future Tek,,,,5,NA,ES,EQ,QUADRANT FUTURE TEK LTD
NSE,E,2909,EQUITY,0,RICOAUTO,1,Rico Auto Industries,,,,1,NA,ES,EQ,RICO AUTO INDUSTRIES LTD
NSE,E,29098,EQUITY,0,DDEVPLSTIK,1,Ddev Plastiks Industries,,,,5,NA,ES,EQ,DDEV PLASTIKS IND LTD
NSE,E,29113,EQUITY,0,CARERATING,1,CARE Ratings,,,,10,NA,ES,EQ,CARE RATINGS LIMITED
NSE,E,2912,EQUITY,0,RIIL,1,Reliance Industrial Infrastructure,,,,5,NA,ES,EQ,RELIANCE INDUSTRIAL INFRA
NSE,E,29124,EQUITY,0,PCJEWELLER,1,PC Jeweller,,,,1,NA,ES,EQ,PC JEWELLER LTD
NSE,E,29135,EQUITY,0,INDUSTOWER,1,Indus Towers,,,,5,NA,ES,EQ,INDUS TOWERS LIMITED
NSE,E,29149,EQUITY,0,NAVKARURB,1,Navkar Urbanstructure,,,,1,NA,ES,BE,NAVKAR URBANSTRUCTURE LTD
NSE,E,29164,EQUITY,0,SWANDEF,1,Swan Defence & Heavy Industries,,,,1,NA,ES,BE,SWAN DEFENCE N HEVY IND L
NSE,E,29171,EQUITY,0,LAXMIDENTL,1,Laxmi Dental,,,,5,NA,ES,EQ,LAXMI DENTAL LIMITED
NSE,E,29204,EQUITY,0,STALLION,1,Stallion India Fluorochemicals,,,,1,NA,ES,EQ,STALLION IND FLUOROCHEM L
NSE,E,29210,EQUITY,0,SITINET,1,Siti Networks,,,,1,NA,ES,BZ,SITI NETWORKS LIMITED
NSE,E,29224,EQUITY,0,ONESOURCE,1,Onesource Specialty Pharma,,,,10,NA,ES,EQ,ONESOURCE SPECL PHARMA L
NSE,E,29251,EQUITY,0,ITCHOTELS,1,ITC Hotels,,,,1,NA,ES,EQ,ITC HOTELS LIMITED
NSE,E,29256,EQUITY,0,DENTA,1,Denta Water and Infra Solutions,,,,5,NA,ES,EQ,DENTA WATER N INFRA SOL L
NSE,E,29284,EQUITY,0,VMART,1,V Mart Retail,,,,5,NA,ES,EQ,VMART RETAIL LTD
NSE,E,2939,EQUITY,0,RUBYMILLS,1,Ruby Mills,,,,1,NA,ES,EQ,THE RUBY MILLS LTD
NSE,E,29423,EQUITY,0,MOHITIND,1,Mohit Industries,,,,1,NA,ES,EQ,MOHIT INDUSTRIES LTD
NSE,E,29439,EQUITY,0,SUPREME,1,Supreme Holdings & Hospitality,,,,1,NA,ES,EQ,SUPREME HOLDIN N HOSP I L
NSE,E,29452,EQUITY,0,AGARWALEYE,1,Dr. Agarwal's Health Care,,,,5,NA,ES,EQ,DR AGARWALS HEALTH CARE L
NSE,E,29459,EQUITY,0,MOSCHIP,1,Moschip Technologies,,,,1,NA,ES,EQ,MOSCHIP TECHNOLOGIES LTD
NSE,E,29464,EQUITY,0,NEXT30ADD,1,DSP BSE Sensex Next 30 ETF,,,,1,NA,ETF,EQ,DSPAMC - NEXT30ADD
NSE,E,29472,EQUITY,0,PROTEAN,1,Protean e-Gov Technologies (NSDL),,,,5,NA,ES,EQ,PROTEAN EGOV TECHNO LTD
NSE,E,29482,EQUITY,0,MCLOUD,1,Magellanic Cloud,,,,1,NA,ES,EQ,MAGELLANIC CLOUD LIMITED
NSE,E,29487,EQUITY,0,NIBE,1,NIBE,,,,10,NA,ES,EQ,NIBE LIMITED
NSE,E,29495,EQUITY,0,ORCHASP,1,Orchasp,,,,1,NA,ES,BE,ORCHASP LIMITED
NSE,E,29527,EQUITY,0,GROWWRAIL,1,Groww Nifty India Railways PSU ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWRAIL
NSE,E,2955,EQUITY,0,KALYANKJIL,1,Kalyan Jewellers,,,,5,NA,ES,EQ,KALYAN JEWELLERS IND LTD
NSE,E,29553,EQUITY,0,NIFTYIETF,1,ICICI Pru Nifty 50 ETF,,,,1,NA,ETF,EQ,ICICI PRUD NIFTY ETF
NSE,E,29577,EQUITY,0,NIF100BEES,1,Nippon India Nifty 100 ETF (NIF100BEES),,,,1,NA,ETF,EQ,NIP IND ETF NIFTY 100
NSE,E,29583,EQUITY,0,NATCAPSUQ,1,Natural Capsules,,,,1,NA,ES,EQ,NATURAL CAPSULES LIMITED
NSE,E,29590,EQUITY,0,JUBLCPL,1,Jubilant Agri & Consumer Products,,,,10,NA,ES,EQ,JUBILANT AGRI N CON PRO L
NSE,E,29598,EQUITY,0,REPCOHOME,1,Repco Home Finance,,,,5,NA,ES,EQ,REPCO HOME FINANCE LTD
NSE,E,29624,EQUITY,0,AJAXENGG,1,Ajax Engineering,,,,5,NA,ES,EQ,AJAX ENGINEERING LIMITED
NSE,E,2963,EQUITY,0,SAIL,1,Steel Authority of India,,,,1,NA,ES,EQ,STEEL AUTHORITY OF INDIA
NSE,E,29666,EQUITY,0,HEXT,1,Hexaware Technologies,,,,5,NA,ES,EQ,HEXAWARE TECHNOLOGIES LTD
NSE,E,29678,EQUITY,0,BAJAJINDEF,1,Indef Manufacturing,,,,5,NA,ES,EQ,INDEF MANUFACTURING LTD
NSE,E,29687,EQUITY,0,UNIONGOLD,1,Union Gold ETF,,,,5,NA,ETF,EQ,UNIONAMC - UNIONGOLD
NSE,E,2969,EQUITY,0,SAKHTISUG,1,Sakthi Sugars,,,,1,NA,ES,EQ,SAKTHI SUGARS LTD
NSE,E,2970,EQUITY,0,SURYODAY,1,Suryoday Small Finance Bank,,,,1,NA,ES,EQ,SURYODAY SMALL FIN BK LTD
NSE,E,29711,EQUITY,0,QPOWER,1,Quality Power Electrical Equipments,,,,5,NA,ES,EQ,QUALITY POWER ELEC EQUP L
NSE,E,2972,EQUITY,0,ORIENTELEC,1,Orient Electric,,,,1,NA,ES,EQ,ORIENT ELECTRIC LIMITED
NSE,E,29731,EQUITY,0,GUJTHEM,1,Gujarat Themis Biosyn,,,,5,NA,ES,EQ,GUJARAT THEMIS BIOSYN LTD
NSE,E,29737,EQUITY,0,NIBL,1,NRB Industrial Bearings,,,,1,NA,ES,BE,NRB INDUS. BEARINGS LTD.
NSE,E,29758,EQUITY,0,MSCIINDIA,1,Kotak MSCI India ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - MSCIINDIA
NSE,E,2979,EQUITY,0,ORTINGLOBE,1,Ortin Global,,,,1,NA,ES,EQ,ORTIN GLOBAL LIMITED
NSE,E,2987,EQUITY,0,NAZARA,1,Nazara Technologies,,,,10,NA,ES,EQ,NAZARA TECHNOLOGIES LTD
NSE,E,29872,EQUITY,0,GROWWN200,1,Groww Nifty 200 ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWN200
NSE,E,29877,EQUITY,0,VIVIDHA,1,Visagar Polytex,,,,1,NA,ES,EQ,VISAGAR POLYTEX LTD
NSE,E,2988,EQUITY,0,SANDESH,1,Sandesh,,,,10,NA,ES,EQ,SANDESH LTD
NSE,E,29944,EQUITY,0,NIFTY100EW,1,Kotak Nifty 100 Equal Weight ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - NIFTY100EW
NSE,E,29962,EQUITY,0,JUSTDIAL,1,Just Dial,,,,5,NA,ES,EQ,JUSTDIAL LTD.
NSE,E,2997,EQUITY,0,SANGHIIND,1,Sanghi Industries,,,,1,NA,ES,EQ,SANGHI INDUSTRIES LTD
NSE,E,29975,EQUITY,0,AONETOTAL,1,Angel One Nifty Total Market ETF,,,,1,NA,ETF,EQ,AONEAMC - AONETOTAL
NSE,E,3001,EQUITY,0,BSE500IETF,1,ICICI Pru BSE 500 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICI500
NSE,E,3002,EQUITY,0,WONDERLA,1,Wonderla Holidays,,,,5,NA,ES,EQ,WONDERLA HOLIDAYS LTD.
NSE,E,30023,EQUITY,0,ATULAUTO,1,Atul Auto,,,,5,NA,ES,EQ,ATUL AUTO LIMITED
NSE,E,30041,EQUITY,0,FCONSUMER,1,Future Consumer,,,,1,NA,ES,BE,FUTURE CONSUMER LIMITED
NSE,E,3005,EQUITY,0,SUVIDHAA,1,Suvidhaa Infoserve,,,,1,NA,ES,BE,SUVIDHAA INFOSERVE LTD
NSE,E,30065,EQUITY,0,MOCAPITAL,1,Motilal Oswal Nifty Capital Market ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MOCAPITAL
NSE,E,30089,EQUITY,0,ORIENTCEM,1,Orient Cement,,,,1,NA,ES,EQ,ORIENT CEMENT LTD.
NSE,E,3009,EQUITY,0,KOHINOOR,1,Kohinoor Foods,,,,1,NA,ES,EQ,KOHINOOR FOODS LIMITED
NSE,E,3010,EQUITY,0,AXISTECETF,1,Axis Nifty IT ETF,,,,1,NA,ETF,EQ,AXISAMC - AXISTECETF
NSE,E,30105,EQUITY,0,GOLD360,1,360 One Gold ETF,,,,5,NA,ETF,EQ,360ONEAMC - GOLD360
NSE,E,30108,EQUITY,0,ABFRL,1,Aditya Birla Fashion & Retail,,,,1,NA,ES,EQ,ADITYA BIRLA FASHION & RT
NSE,E,30109,EQUITY,0,SELECTIPO,1,Mirae Asset BSE Select IPO ETF,,,,1,NA,ETF,EQ,MIRAEAMC - SELECTIPO
NSE,E,30121,EQUITY,0,EQUAL200,1,Mirae Asset BSE 200 Equal Weight ETF,,,,1,NA,ETF,EQ,MIRAEAMC - EQUAL200
NSE,E,30125,EQUITY,0,SAMMAANCAP,1,Sammaan Capital,,,,1,NA,ES,EQ,SAMMAAN CAPITAL LIMITED
NSE,E,30134,EQUITY,0,PRABHA,1,Prabha Energy,,,,5,NA,ES,EQ,PRABHA ENERGY LIMITED
NSE,E,30139,EQUITY,0,CASHIETF,1,ICICI Pru BSE Liquid Rate ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - CASHIETF
NSE,E,30155,EQUITY,0,AXISVALUE,1,Axis Nifty500 Value 50 ETF,,,,1,NA,ETF,EQ,AXISAMC - AXISVALUE
NSE,E,3018,EQUITY,0,SAURASHCEM,1,Saurashtra Cement,,,,1,NA,ES,EQ,SAURASHTRA CEMENT LIMITED
NSE,E,30191,EQUITY,0,CURAA,1,Cura Technologies,,,,1,NA,ES,BE,CURA TECHNOLOGIES LIMITED
NSE,E,3021,EQUITY,0,SOTL,1,Savita Oil Technologies,,,,5,NA,ES,EQ,SAVITA OIL TECHNOLO. LTD
NSE,E,3022,EQUITY,0,SDL26BEES,1,Nippon Nifty SDL26 T20 ETF (SDL26BEES),,,,1,NA,ETF,EQ,RELCAPAMC-NETFSDL26
NSE,E,3024,EQUITY,0,JINDALSAW,1,Jindal SAW,,,,1,NA,ES,EQ,JINDAL SAW LIMITED
NSE,E,30247,EQUITY,0,BHARATSE,1,Bharat Seats,,,,1,NA,ES,BE,BHARAT SEATS LIMITED
NSE,E,30252,EQUITY,0,ISHANCH,1,Ishan Dyes & Chemicals,,,,1,NA,ES,BE,ISHAN DYES N CHEMICALS L
NSE,E,30271,EQUITY,0,UPLPP1,1,UPL - RE,,,,5,NA,ES,E1,UPL RE. 1 PPD UP
NSE,E,30274,EQUITY,0,SILVERCASE,1,ZERODHAAMC - SILVERCASE,,,,1,NA,ETF,EQ,ZERODHAAMC - SILVERCASE
NSE,E,30290,EQUITY,0,SBIBPB,1,SBIAMC - SBIBPB,,,,1,NA,ETF,EQ,SBIAMC - SBIBPB
NSE,E,30323,EQUITY,0,ESSENTIA,1,Integra Essentia,,,,1,NA,ES,EQ,INTEGRA ESSENTIA LIMITED
NSE,E,30392,EQUITY,0,NIF100IETF,1,ICICI Pru Nifty 100 ETF,,,,1,NA,ETF,EQ,ICICI PRUD NIFTY 100 ETF
NSE,E,3045,EQUITY,0,SBIN,1,State Bank of India,,,,5,NA,ES,EQ,STATE BANK OF INDIA
NSE,E,30455,EQUITY,0,SPECTRUM,1,Spectrum Electrical Industries,,,,10,NA,ES,EQ,SPECTRUM ELECTRIC IND LTD
NSE,E,30469,EQUITY,0,MID150,1,KOTAKMAMC - MID150,,,,1,NA,ETF,EQ,KOTAKMAMC - MID150
NSE,E,30472,EQUITY,0,AONELIQUID,1,AONEAMC - AONELIQUID,,,,1,NA,ETF,EQ,AONEAMC - AONELIQUID
NSE,E,3048,EQUITY,0,SCI,1,Shipping Corporation of India,,,,1,NA,ES,EQ,SHIPPING CORP OF INDIA LT
NSE,E,30491,EQUITY,0,FELDVR,1,Future Enterprises DVR,,,,1,NA,ES,BZ,FUTURE ENTERPRISES LTD
NSE,E,305,EQUITY,0,BAJAJHLDNG,1,Bajaj Holdings & Investments,,,,100,NA,ES,EQ,BAJAJ HOLDINGS & INVS LTD
NSE,E,3063,EQUITY,0,VEDL,1,Vedanta,,,,5,NA,ES,EQ,VEDANTA LIMITED
NSE,E,3066,EQUITY,0,SESHAPAPER,1,Seshasayee Paper & Boards,,,,5,NA,ES,EQ,SESHASAYEE PAPER & BOARDS
NSE,E,3078,EQUITY,0,SHANTIGEAR,1,Shanthi Gears,,,,5,NA,ES,EQ,SHANTHI GEARS LTD
NSE,E,308,EQUITY,0,BAJAJHIND,1,Bajaj Hindusthan Sugar,,,,1,NA,ES,EQ,BAJAJ HINDUSTHAN SUGAR LT
NSE,E,30838,EQUITY,0,PILITA,1,Pil Italica Lifestyle,,,,1,NA,ES,BE,PIL ITALICA LIFESTYLE LTD
NSE,E,3088,EQUITY,0,INDOSTAR,1,IndoStar Capital Finance,,,,5,NA,ES,EQ,INDOSTAR CAPITAL FIN LTD
NSE,E,3099,EQUITY,0,SHREDIGCEM,1,Shree Digvijay Cement Company,,,,1,NA,ES,EQ,SHREE DIGVIJAY CEM CO LTD
NSE,E,31021,EQUITY,0,THOMASCOTT,1,Thomas Scott,,,,5,NA,ES,BE,THOMAS SCOTT (INDIA) LTD
NSE,E,3103,EQUITY,0,SHREECEM,1,Shree Cement,,,,500,NA,ES,EQ,SHREE CEMENT LIMITED
